,portion_size,calories,price,profile_id,respondent_id,question_id,alternative_id,observation_id,company_Shake Shack,company_Wendy’s,type_bundle_premium,type_burger_bacon,type_burger_classic,type_burger_premium,no_choice,choice
1772,380,700,32.99,500,74,6,1,444,0,1,0,0,1,0,0,0.0
1773,260,880,32.99,8594,74,6,2,444,0,0,0,0,1,0,0,0.0
1774,260,920,28.1,4543,74,6,3,444,1,0,0,0,1,0,0,1.0
1775,0,0,0.0,0,74,6,4,444,0,0,0,0,0,0,1,0.0
1776,0,0,0.0,0,75,1,4,445,0,0,0,0,0,0,1,0.0
1777,220,750,29.1,3500,75,1,1,445,0,1,1,0,0,0,0,1.0
1778,260,650,30.99,8718,75,1,2,445,0,0,0,0,1,0,0,0.0
1779,350,920,40.0,5890,75,1,3,445,1,0,0,0,0,1,0,0.0
1780,0,0,0.0,0,75,2,4,446,0,0,0,0,0,0,1,1.0
1781,380,880,31.5,4780,75,2,1,446,1,0,0,0,1,0,0,0.0
1782,220,500,20.0,9903,75,2,2,446,0,0,0,0,0,1,0,0.0
1783,260,950,22.99,2549,75,2,3,446,0,1,0,0,0,0,0,0.0
1784,240,400,21.99,3796,75,3,1,447,0,1,1,0,0,0,0,0.0
1785,220,700,29.1,2288,75,3,3,447,0,1,0,0,0,0,0,1.0
1786,350,880,32.99,851,75,3,2,447,0,1,0,1,0,0,0,0.0
1787,0,0,0.0,0,75,3,4,447,0,0,0,0,0,0,1,0.0
1788,0,0,0.0,0,75,4,4,448,0,0,0,0,0,0,1,0.0
1789,260,500,21.99,3700,75,4,3,448,0,1,1,0,0,0,0,0.0
1790,220,880,31.5,1519,75,4,2,448,0,1,0,0,0,1,0,1.0
1791,380,950,27.7,11502,75,4,1,448,0,0,0,0,0,0,0,0.0
1792,260,830,29.1,3992,75,5,3,449,0,1,1,0,0,0,0,0.0
1793,0,0,0.0,0,75,5,4,449,0,0,0,0,0,0,1,0.0
1794,280,920,38.99,393,75,5,1,449,0,1,0,0,1,0,0,1.0
1795,350,650,29.1,9284,75,5,2,449,0,0,0,1,0,0,0,0.0
1796,220,500,29.1,2108,75,6,1,450,0,1,0,0,0,0,0,0.0
1797,280,830,31.5,12586,75,6,2,450,0,0,1,0,0,0,0,1.0
1798,220,400,29.1,6356,75,6,3,450,1,0,0,0,0,0,0,0.0
1799,0,0,0.0,0,75,6,4,450,0,0,0,0,0,0,1,0.0
1800,240,500,30.99,3549,76,1,1,451,0,1,1,0,0,0,0,0.0
1801,0,0,0.0,0,76,1,4,451,0,0,0,0,0,0,1,0.0
1802,260,880,29.1,4535,76,1,3,451,1,0,0,0,1,0,0,1.0
1803,200,450,32.99,5372,76,1,2,451,1,0,0,0,0,1,0,0.0
1804,260,500,27.7,3942,76,2,1,452,0,1,1,0,0,0,0,0.0
1805,350,500,20.0,8376,76,2,2,452,1,0,1,0,0,0,0,0.0
1806,220,920,31.5,9979,76,2,3,452,0,0,0,0,0,1,0,1.0
1807,0,0,0.0,0,76,2,4,452,0,0,0,0,0,0,1,0.0
1808,0,0,0.0,0,76,3,4,453,0,0,0,0,0,0,1,0.0
1809,200,400,30.99,9630,76,3,3,453,0,0,0,0,0,1,0,1.0
1810,260,400,20.0,3912,76,3,2,453,0,1,1,0,0,0,0,0.0
1811,280,920,40.0,781,76,3,1,453,0,1,0,1,0,0,0,0.0
1812,240,650,27.7,12306,76,4,3,454,0,0,1,0,0,0,0,0.0
1813,350,450,22.99,8402,76,4,2,454,1,0,1,0,0,0,0,0.0
1814,220,400,40.2,1415,76,4,1,454,0,1,0,0,0,1,0,1.0
1815,0,0,0.0,0,76,4,4,454,0,0,0,0,0,0,1,0.0
1816,0,0,0.0,0,76,5,4,455,0,0,0,0,0,0,1,1.0
1817,240,750,32.99,3623,76,5,1,455,0,1,1,0,0,0,0,0.0
1818,240,920,32.99,4304,76,5,2,455,1,0,0,0,1,0,0,0.0
1819,200,500,21.99,10456,76,5,3,455,0,0,0,0,0,0,0,0.0
1820,0,0,0.0,0,76,6,4,456,0,0,0,0,0,0,1,0.0
1821,220,400,28.1,7639,76,6,3,456,1,0,1,0,0,0,0,0.0
1822,200,650,20.0,2028,76,6,1,456,0,1,0,0,0,0,0,0.0
1823,200,400,27.7,3198,76,6,2,456,0,1,1,0,0,0,0,1.0
1824,260,700,40.2,8732,77,1,3,457,0,0,0,0,1,0,0,1.0
1825,180,830,40.2,9527,77,1,2,457,0,0,0,0,0,1,0,0.0
1826,260,500,40.0,11218,77,1,1,457,0,0,0,0,0,0,0,0.0
1827,0,0,0.0,0,77,1,4,457,0,0,0,0,0,0,1,0.0
1828,240,830,30.99,8502,77,2,1,458,0,0,0,0,1,0,0,1.0
1829,200,400,20.0,5388,77,2,2,458,1,0,0,0,0,1,0,0.0
1830,220,400,27.7,2118,77,2,3,458,0,1,0,0,0,0,0,0.0
1831,0,0,0.0,0,77,2,4,458,0,0,0,0,0,0,1,0.0
1832,220,700,40.0,10642,77,3,1,459,0,0,0,0,0,0,0,0.0
1833,280,950,28.1,2911,77,3,2,459,0,1,0,0,0,0,0,1.0
1834,220,500,28.1,11779,77,3,3,459,0,0,1,0,0,0,0,0.0
1835,0,0,0.0,0,77,3,4,459,0,0,0,0,0,0,1,0.0
1836,240,400,20.0,12267,77,4,1,460,0,0,1,0,0,0,0,0.0
1837,260,650,20.0,11220,77,4,2,460,0,0,0,0,0,0,0,0.0
1838,220,950,40.2,6431,77,4,3,460,1,0,0,0,0,0,0,1.0
1839,0,0,0.0,0,77,4,4,460,0,0,0,0,0,0,1,0.0
1840,380,920,31.5,4789,77,5,3,461,1,0,0,0,1,0,0,1.0
1841,350,400,27.7,4158,77,5,2,461,0,1,1,0,0,0,0,0.0
1842,0,0,0.0,0,77,5,4,461,0,0,0,0,0,0,1,0.0
1843,380,880,31.5,9403,77,5,1,461,0,0,0,1,0,0,0,0.0
1844,0,0,0.0,0,77,6,4,462,0,0,0,0,0,0,1,1.0
1845,350,950,20.0,1680,77,6,3,462,0,1,0,0,0,1,0,0.0
1846,200,400,32.99,7403,77,6,1,462,1,0,1,0,0,0,0,0.0
1847,240,830,31.5,12106,77,6,2,462,0,0,1,0,0,0,0,0.0
1848,350,920,21.99,1645,78,1,3,463,0,1,0,0,0,1,0,1.0
1849,220,830,30.99,7629,78,1,1,463,1,0,1,0,0,0,0,0.0
1850,380,750,30.99,4743,78,1,2,463,1,0,0,0,1,0,0,0.0
1851,0,0,0.0,0,78,1,4,463,0,0,0,0,0,0,1,0.0
1852,200,500,22.99,1985,78,2,1,464,0,1,0,0,0,0,0,0.0
1853,200,450,28.1,6211,78,2,2,464,1,0,0,0,0,0,0,0.0
1854,240,920,31.5,4465,78,2,3,464,1,0,0,0,1,0,0,0.0
1855,0,0,0.0,0,78,2,4,464,0,0,0,0,0,0,1,1.0
1856,180,400,40.2,1883,78,3,3,465,0,1,0,0,0,0,0,0.0
1857,0,0,0.0,0,78,3,4,465,0,0,0,0,0,0,1,0.0
1858,240,400,21.99,11068,78,3,1,465,0,0,0,0,0,0,0,1.0
1859,260,450,21.99,7921,78,3,2,465,1,0,1,0,0,0,0,0.0
1860,380,950,28.1,11503,78,4,1,466,0,0,0,0,0,0,0,1.0
1861,280,920,40.2,9272,78,4,2,466,0,0,0,1,0,0,0,0.0
1862,380,830,28.1,4750,78,4,3,466,1,0,0,0,1,0,0,0.0
1863,0,0,0.0,0,78,4,4,466,0,0,0,0,0,0,1,0.0
1864,260,920,32.99,4547,78,5,1,467,1,0,0,0,1,0,0,0.0
1865,380,880,40.0,10282,78,5,2,467,0,0,0,0,0,1,0,0.0
1866,200,880,27.7,4920,78,5,3,467,1,0,0,1,0,0,0,1.0
1867,0,0,0.0,0,78,5,4,467,0,0,0,0,0,0,1,0.0
1868,260,400,28.1,3679,78,6,3,468,0,1,1,0,0,0,0,1.0
1869,380,450,40.2,1751,78,6,1,468,0,1,0,0,0,1,0,0.0
1870,240,500,21.99,7780,78,6,2,468,1,0,1,0,0,0,0,0.0
1871,0,0,0.0,0,78,6,4,468,0,0,0,0,0,0,1,0.0
1872,260,830,38.99,114,79,1,2,469,0,1,0,0,1,0,0,0.0
1873,240,400,38.99,2325,79,1,3,469,0,1,0,0,0,0,0,0.0
1874,200,500,31.5,5383,79,1,1,469,1,0,0,0,0,1,0,0.0
1875,0,0,0.0,0,79,1,4,469,0,0,0,0,0,0,1,1.0
1876,0,0,0.0,0,79,2,4,470,0,0,0,0,0,0,1,0.0
1877,280,830,38.99,9234,79,2,3,470,0,0,0,1,0,0,0,1.0
1878,220,500,21.99,3460,79,2,1,470,0,1,1,0,0,0,0,0.0
1879,260,700,22.99,7001,79,2,2,470,1,0,0,0,0,0,0,0.0
1880,0,0,0.0,0,79,3,4,471,0,0,0,0,0,0,1,0.0
1881,220,450,22.99,1274,79,3,2,471,0,1,0,0,0,1,0,0.0
1882,180,500,22.99,7334,79,3,3,471,1,0,1,0,0,0,0,0.0
1883,380,450,21.99,1744,79,3,1,471,0,1,0,0,0,1,0,1.0
1884,180,920,31.5,1099,79,4,3,472,0,1,0,0,0,1,0,1.0
1885,220,650,20.0,2271,79,4,2,472,0,1,0,0,0,0,0,0.0
1886,240,950,40.0,79,79,4,1,472,0,1,0,0,1,0,0,0.0
1887,0,0,0.0,0,79,4,4,472,0,0,0,0,0,0,1,0.0
1888,260,950,31.5,8791,79,5,2,473,0,0,0,0,1,0,0,1.0
1889,260,700,40.0,4333,79,5,1,473,1,0,0,0,1,0,0,0.0
1890,0,0,0.0,0,79,5,4,473,0,0,0,0,0,0,1,0.0
1891,240,830,27.7,189,79,5,3,473,0,1,0,0,1,0,0,0.0
1892,0,0,0.0,0,79,6,4,474,0,0,0,0,0,0,1,0.0
1893,350,920,38.99,8928,79,6,2,474,0,0,0,0,1,0,0,0.0
1894,200,400,21.99,1153,79,6,1,474,0,1,0,0,0,1,0,1.0
1895,180,400,28.1,10351,79,6,3,474,0,0,0,0,0,0,0,0.0
1896,240,880,28.1,37,80,1,2,475,0,1,0,0,1,0,0,0.0
1897,240,950,28.1,73,80,1,1,475,0,1,0,0,1,0,0,0.0
1898,350,750,30.99,5067,80,1,3,475,1,0,0,1,0,0,0,1.0
1899,0,0,0.0,0,80,1,4,475,0,0,0,0,0,0,1,0.0
1900,0,0,0.0,0,80,2,4,476,0,0,0,0,0,0,1,1.0
1901,220,880,21.99,9988,80,2,1,476,0,0,0,0,0,1,0,0.0
1902,260,500,22.99,7934,80,2,2,476,1,0,1,0,0,0,0,0.0
1903,350,830,40.2,9317,80,2,3,476,0,0,0,1,0,0,0,0.0
1904,280,700,31.5,8809,80,3,1,477,0,0,0,0,1,0,0,0.0
1905,380,400,21.99,11389,80,3,2,477,0,0,0,0,0,0,0,1.0
1906,350,650,29.1,9284,80,3,3,477,0,0,0,1,0,0,0,0.0
1907,0,0,0.0,0,80,3,4,477,0,0,0,0,0,0,1,0.0
1908,280,450,21.99,7084,80,4,1,478,1,0,0,0,0,0,0,1.0
1909,280,650,21.99,2869,80,4,2,478,0,1,0,0,0,0,0,0.0
1910,240,750,29.1,4418,80,4,3,478,1,0,0,0,1,0,0,0.0
1911,0,0,0.0,0,80,4,4,478,0,0,0,0,0,0,1,0.0
1912,220,500,32.99,7583,80,5,1,479,1,0,1,0,0,0,0,0.0
1913,0,0,0.0,0,80,5,4,479,0,0,0,0,0,0,1,0.0
1914,260,400,29.1,12356,80,5,2,479,0,0,1,0,0,0,0,0.0
1915,220,450,40.2,2135,80,5,3,479,0,1,0,0,0,0,0,1.0
1916,0,0,0.0,0,80,6,4,480,0,0,0,0,0,0,1,0.0
1917,180,750,22.99,6173,80,6,3,480,1,0,0,0,0,0,0,0.0
1918,200,500,20.0,6219,80,6,1,480,1,0,0,0,0,0,0,1.0
1919,350,950,30.99,9357,80,6,2,480,0,0,0,1,0,0,0,0.0
1920,220,400,29.1,11876,81,1,3,481,0,0,1,0,0,0,0,0.0
1921,380,920,40.2,539,81,1,2,481,0,1,0,0,1,0,0,1.0
1922,0,0,0.0,0,81,1,4,481,0,0,0,0,0,0,1,0.0
1923,380,880,27.7,540,81,1,1,481,0,1,0,0,1,0,0,0.0
1924,0,0,0.0,0,81,2,4,482,0,0,0,0,0,0,1,0.0
1925,280,700,27.7,4974,81,2,3,482,1,0,0,1,0,0,0,0.0
1926,220,500,20.0,6375,81,2,2,482,1,0,0,0,0,0,0,1.0
1927,350,830,38.99,4674,81,2,1,482,1,0,0,0,1,0,0,0.0
1928,260,500,20.0,6936,81,3,3,483,1,0,0,0,0,0,0,1.0
1929,350,400,27.7,12594,81,3,1,483,0,0,1,0,0,0,0,0.0
1930,350,750,27.7,4218,81,3,2,483,0,1,1,0,0,0,0,0.0
1931,0,0,0.0,0,81,3,4,483,0,0,0,0,0,0,1,0.0
1932,0,0,0.0,0,81,4,4,484,0,0,0,0,0,0,1,0.0
1933,240,950,28.1,73,81,4,3,484,0,1,0,0,1,0,0,0.0
1934,240,700,40.2,17,81,4,2,484,0,1,0,0,1,0,0,0.0
1935,350,500,20.0,1575,81,4,1,484,0,1,0,0,0,1,0,1.0
1936,220,830,28.1,11863,81,5,3,485,0,0,1,0,0,0,0,1.0
1937,350,920,30.99,10146,81,5,1,485,0,0,0,0,0,1,0,0.0
1938,350,400,32.99,10028,81,5,2,485,0,0,0,0,0,1,0,0.0
1939,0,0,0.0,0,81,5,4,485,0,0,0,0,0,0,1,0.0
1940,0,0,0.0,0,81,6,4,486,0,0,0,0,0,0,1,0.0
1941,240,880,40.0,61,81,6,1,486,0,1,0,0,1,0,0,0.0
1942,350,650,30.99,12669,81,6,2,486,0,0,1,0,0,0,0,0.0
1943,220,700,40.2,10763,81,6,3,486,0,0,0,0,0,0,0,1.0
1944,0,0,0.0,0,82,1,4,487,0,0,0,0,0,0,1,0.0
1945,180,650,21.99,1912,82,1,1,487,0,1,0,0,0,0,0,1.0
1946,260,400,21.99,2476,82,1,2,487,0,1,0,0,0,0,0,0.0
1947,220,830,40.2,9959,82,1,3,487,0,0,0,0,0,1,0,0.0
1948,0,0,0.0,0,82,2,4,488,0,0,0,0,0,0,1,0.0
1949,240,500,20.0,11055,82,2,1,488,0,0,0,0,0,0,0,0.0
1950,350,880,30.99,444,82,2,2,488,0,1,0,0,1,0,0,0.0
1951,220,400,32.99,7643,82,2,3,488,1,0,1,0,0,0,0,1.0
1952,280,700,22.99,12554,82,3,1,489,0,0,1,0,0,0,0,0.0
1953,0,0,0.0,0,82,3,4,489,0,0,0,0,0,0,1,0.0
1954,200,650,28.1,649,82,3,2,489,0,1,0,1,0,0,0,0.0
1955,260,650,38.99,4485,82,3,3,489,1,0,0,0,1,0,0,1.0
1956,0,0,0.0,0,82,4,4,490,0,0,0,0,0,0,1,0.0
1957,200,400,21.99,9628,82,4,1,490,0,0,0,0,0,1,0,1.0
1958,380,400,27.7,2922,82,4,2,490,0,1,0,0,0,0,0,0.0
1959,280,950,38.99,4638,82,4,3,490,1,0,0,0,1,0,0,0.0
1960,240,700,28.1,6643,82,5,1,491,1,0,0,0,0,0,0,0.0
1961,380,920,32.99,9431,82,5,2,491,0,0,0,1,0,0,0,0.0
1962,350,450,38.99,1605,82,5,3,491,0,1,0,0,0,1,0,1.0
1963,0,0,0.0,0,82,5,4,491,0,0,0,0,0,0,1,0.0
1964,280,400,28.1,4039,82,6,3,492,0,1,1,0,0,0,0,1.0
1965,280,750,28.1,4579,82,6,2,492,1,0,0,0,1,0,0,0.0
1966,220,650,21.99,11944,82,6,1,492,0,0,1,0,0,0,0,0.0
1967,0,0,0.0,0,82,6,4,492,0,0,0,0,0,0,1,0.0
1968,240,500,38.99,6825,83,1,2,493,1,0,0,0,0,0,0,0.0
1969,350,950,30.99,885,83,1,3,493,0,1,0,1,0,0,0,1.0
1970,0,0,0.0,0,83,1,4,493,0,0,0,0,0,0,1,0.0
1971,200,880,40.0,9706,83,1,1,493,0,0,0,0,0,1,0,0.0
1972,260,750,31.5,4339,83,2,1,494,1,0,0,0,1,0,0,0.0
1973,240,700,21.99,6880,83,2,2,494,1,0,0,0,0,0,0,0.0
1974,280,400,21.99,4036,83,2,3,494,0,1,1,0,0,0,0,1.0
1975,0,0,0.0,0,83,2,4,494,0,0,0,0,0,0,1,0.0
1976,180,920,32.99,9572,83,3,2,495,0,0,0,0,0,1,0,1.0
1977,0,0,0.0,0,83,3,4,495,0,0,0,0,0,0,1,0.0
1978,350,500,21.99,4144,83,3,1,495,0,1,1,0,0,0,0,0.0
1979,200,650,30.99,651,83,3,3,495,0,1,0,1,0,0,0,0.0
1980,240,400,40.0,2566,83,4,1,496,0,1,0,0,0,0,0,0.0
1981,260,500,28.1,3667,83,4,2,496,0,1,1,0,0,0,0,0.0
1982,0,0,0.0,0,83,4,4,496,0,0,0,0,0,0,1,0.0
1983,200,450,20.0,6243,83,4,3,496,1,0,0,0,0,0,0,1.0
1984,180,750,31.5,11614,83,5,3,497,0,0,1,0,0,0,0,0.0
1985,0,0,0.0,0,83,5,4,497,0,0,0,0,0,0,1,0.0
1986,350,830,38.99,10101,83,5,1,497,0,0,0,0,0,1,0,0.0
1987,200,950,29.1,4958,83,5,2,497,1,0,0,1,0,0,0,1.0
1988,0,0,0.0,0,83,6,4,498,0,0,0,0,0,0,1,0.0
1989,260,750,32.99,3743,83,6,3,498,0,1,1,0,0,0,0,0.0
1990,220,950,28.1,2191,83,6,2,498,0,1,0,0,0,0,0,1.0
1991,380,450,29.1,2972,83,6,1,498,0,1,0,0,0,0,0,0.0
1992,0,0,0.0,0,84,1,4,499,0,0,0,0,0,0,1,0.0
1993,240,750,28.1,10891,84,1,3,499,0,0,0,0,0,0,0,1.0
1994,220,450,20.0,2091,84,1,2,499,0,1,0,0,0,0,0,0.0
1995,260,750,31.5,4339,84,1,1,499,1,0,0,0,1,0,0,0.0
1996,240,950,21.99,6901,84,2,3,500,1,0,0,0,0,0,0,0.0
1997,220,750,22.99,7733,84,2,1,500,1,0,1,0,0,0,0,0.0
1998,200,650,28.1,10507,84,2,2,500,0,0,0,0,0,0,0,0.0
1999,0,0,0.0,0,84,2,4,500,0,0,0,0,0,0,1,1.0
2000,0,0,0.0,0,84,3,4,501,0,0,0,0,0,0,1,1.0
2001,180,950,28.1,640,84,3,3,501,0,1,0,1,0,0,0,0.0
2002,220,650,38.99,10629,84,3,1,501,0,0,0,0,0,0,0,0.0
2003,260,500,28.1,11179,84,3,2,501,0,0,0,0,0,0,0,0.0
2004,0,0,0.0,0,84,4,4,502,0,0,0,0,0,0,1,0.0
2005,220,450,32.99,1424,84,4,1,502,0,1,0,0,0,1,0,0.0
2006,200,450,29.1,3176,84,4,3,502,0,1,1,0,0,0,0,1.0
2007,350,400,31.5,5791,84,4,2,502,1,0,0,0,0,1,0,0.0
2008,200,950,30.99,1254,84,5,1,503,0,1,0,0,0,1,0,1.0
2009,0,0,0.0,0,84,5,4,503,0,0,0,0,0,0,1,0.0
2010,180,830,27.7,7386,84,5,3,503,1,0,1,0,0,0,0,0.0
2011,180,830,22.99,11618,84,5,2,503,0,0,1,0,0,0,0,0.0
2012,0,0,0.0,0,84,6,4,504,0,0,0,0,0,0,1,1.0
2013,280,700,31.5,4978,84,6,3,504,1,0,0,1,0,0,0,0.0
2014,180,450,22.99,1022,84,6,2,504,0,1,0,0,0,1,0,0.0
2015,200,830,22.99,9662,84,6,1,504,0,0,0,0,0,1,0,0.0
2016,0,0,0.0,0,85,1,4,505,0,0,0,0,0,0,1,0.0
2017,260,950,40.2,8633,85,1,2,505,0,0,0,0,1,0,0,1.0
2018,380,750,32.99,4745,85,1,3,505,1,0,0,0,1,0,0,0.0
2019,220,400,31.5,3442,85,1,1,505,0,1,1,0,0,0,0,0.0
2020,0,0,0.0,0,85,2,4,506,0,0,0,0,0,0,1,0.0
2021,380,650,27.7,486,85,2,3,506,0,1,0,0,1,0,0,0.0
2022,220,500,20.0,3456,85,2,2,506,0,1,1,0,0,0,0,1.0
2023,220,750,27.7,11850,85,2,1,506,0,0,1,0,0,0,0,0.0
2024,260,830,32.99,8231,85,3,2,507,1,0,1,0,0,0,0,0.0
2025,280,500,40.2,11339,85,3,1,507,0,0,0,0,0,0,0,0.0
2026,0,0,0.0,0,85,3,4,507,0,0,0,0,0,0,1,1.0
2027,220,650,29.1,6392,85,3,3,507,1,0,0,0,0,0,0,0.0
2028,350,450,21.99,10033,85,4,1,508,0,0,0,0,0,1,0,1.0
2029,240,450,21.99,11044,85,4,2,508,0,0,0,0,0,0,0,0.0
2030,260,650,40.0,11230,85,4,3,508,0,0,0,0,0,0,0,0.0
2031,0,0,0.0,0,85,4,4,508,0,0,0,0,0,0,1,0.0
2032,180,950,40.2,1115,85,5,3,509,0,1,0,0,0,1,0,0.0
2033,0,0,0.0,0,85,5,4,509,0,0,0,0,0,0,1,0.0
2034,280,450,40.2,11327,85,5,1,509,0,0,0,0,0,0,0,1.0
2035,240,500,40.2,11063,85,5,2,509,0,0,0,0,0,0,0,0.0
2036,240,450,22.99,12041,85,6,1,510,0,0,1,0,0,0,0,1.0
2037,220,400,32.99,3323,85,6,2,510,0,1,1,0,0,0,0,0.0
2038,240,500,20.0,12255,85,6,3,510,0,0,1,0,0,0,0,0.0
2039,0,0,0.0,0,85,6,4,510,0,0,0,0,0,0,1,0.0
2040,0,0,0.0,0,86,1,4,511,0,0,0,0,0,0,1,0.0
2041,240,750,22.99,6653,86,1,3,511,1,0,0,0,0,0,0,0.0
2042,380,920,27.7,9003,86,1,2,511,0,0,0,0,1,0,0,1.0
2043,220,500,21.99,10612,86,1,1,511,0,0,0,0,0,0,0,0.0
2044,260,700,40.0,4495,86,2,1,512,1,0,0,0,1,0,0,0.0
2045,0,0,0.0,0,86,2,4,512,0,0,0,0,0,0,1,1.0
2046,200,450,40.2,6251,86,2,2,512,1,0,0,0,0,0,0,0.0
2047,220,500,38.99,2145,86,2,3,512,0,1,0,0,0,0,0,0.0
2048,350,700,40.2,422,86,3,3,513,0,1,0,0,1,0,0,0.0
2049,180,830,22.99,9518,86,3,2,513,0,0,0,0,0,1,0,0.0
2050,200,450,22.99,5405,86,3,1,513,1,0,0,0,0,1,0,1.0
2051,0,0,0.0,0,86,3,4,513,0,0,0,0,0,0,1,0.0
2052,0,0,0.0,0,86,4,4,514,0,0,0,0,0,0,1,0.0
2053,280,400,20.0,11271,86,4,1,514,0,0,0,0,0,0,0,1.0
2054,280,500,27.7,7062,86,4,2,514,1,0,0,0,0,0,0,0.0
2055,200,500,22.99,1178,86,4,3,514,0,1,0,0,0,1,0,0.0
2056,0,0,0.0,0,86,5,4,515,0,0,0,0,0,0,1,0.0
2057,220,500,21.99,1285,86,5,1,515,0,1,0,0,0,1,0,0.0
2058,380,830,21.99,10237,86,5,2,515,0,0,0,0,0,1,0,1.0
2059,200,920,40.0,9172,86,5,3,515,0,0,0,1,0,0,0,0.0
2060,0,0,0.0,0,86,6,4,516,0,0,0,0,0,0,1,0.0
2061,240,750,40.0,2422,86,6,1,516,0,1,0,0,0,0,0,0.0
2062,220,450,21.99,10561,86,6,2,516,0,0,0,0,0,0,0,1.0
2063,180,500,29.1,7340,86,6,3,516,1,0,1,0,0,0,0,0.0
2064,240,950,29.1,10904,87,1,1,517,0,0,0,0,0,0,0,1.0
2065,350,830,28.1,9310,87,1,2,517,0,0,0,1,0,0,0,0.0
2066,220,950,21.99,6544,87,1,3,517,1,0,0,0,0,0,0,0.0
2067,0,0,0.0,0,87,1,4,517,0,0,0,0,0,0,1,0.0
2068,200,700,30.99,11721,87,2,3,518,0,0,1,0,0,0,0,0.0
2069,240,500,30.99,8025,87,2,2,518,1,0,1,0,0,0,0,1.0
2070,220,450,21.99,5545,87,2,1,518,1,0,0,0,0,1,0,0.0
2071,0,0,0.0,0,87,2,4,518,0,0,0,0,0,0,1,0.0
2072,240,750,31.5,8656,87,3,3,519,0,0,0,0,1,0,0,0.0
2073,220,880,38.99,5757,87,3,1,519,1,0,0,0,0,1,0,0.0
2074,380,500,22.99,2981,87,3,2,519,0,1,0,0,0,0,0,1.0
2075,0,0,0.0,0,87,3,4,519,0,0,0,0,0,0,1,0.0
2076,220,450,20.0,6480,87,4,3,520,1,0,0,0,0,0,0,0.0
2077,200,500,29.1,7460,87,4,2,520,1,0,1,0,0,0,0,1.0
2078,380,880,40.2,9020,87,4,1,520,0,0,0,0,1,0,0,0.0
2079,0,0,0.0,0,87,4,4,520,0,0,0,0,0,0,1,0.0
2080,0,0,0.0,0,87,5,4,521,0,0,0,0,0,0,1,0.0
2081,380,830,30.99,5157,87,5,2,521,1,0,0,1,0,0,0,0.0
2082,180,500,20.0,11535,87,5,3,521,0,0,1,0,0,0,0,1.0
2083,260,400,32.99,12119,87,5,1,521,0,0,1,0,0,0,0,0.0
2084,200,400,28.1,10471,87,6,2,522,0,0,0,0,0,0,0,1.0
2085,240,450,21.99,10840,87,6,3,522,0,0,0,0,0,0,0,0.0
2086,0,0,0.0,0,87,6,4,522,0,0,0,0,0,0,1,0.0
2087,350,920,29.1,875,87,6,1,522,0,1,0,1,0,0,0,0.0
2088,240,750,21.99,11128,88,1,1,523,0,0,0,0,0,0,0,0.0
2089,260,950,29.1,2552,88,1,2,523,0,1,0,0,0,0,0,0.0
2090,240,950,38.99,78,88,1,3,523,0,1,0,0,1,0,0,1.0
2091,0,0,0.0,0,88,1,4,523,0,0,0,0,0,0,1,0.0
2092,0,0,0.0,0,88,2,4,524,0,0,0,0,0,0,1,0.0
2093,260,700,32.99,4493,88,2,1,524,1,0,0,0,1,0,0,0.0
2094,380,450,38.99,1713,88,2,2,524,0,1,0,0,0,1,0,0.0
2095,220,500,22.99,9794,88,2,3,524,0,0,0,0,0,1,0,1.0
2096,0,0,0.0,0,88,3,4,525,0,0,0,0,0,0,1,0.0
2097,280,880,29.1,9239,88,3,1,525,0,0,0,1,0,0,0,1.0
2098,180,830,40.0,9526,88,3,2,525,0,0,0,0,0,1,0,0.0
2099,380,450,29.1,2972,88,3,3,525,0,1,0,0,0,0,0,0.0
2100,0,0,0.0,0,88,4,4,526,0,0,0,0,0,0,1,1.0
2101,200,500,28.1,10495,88,4,1,526,0,0,0,0,0,0,0,0.0
2102,220,830,20.0,5715,88,4,2,526,1,0,0,0,0,1,0,0.0
2103,380,750,22.99,3017,88,4,3,526,0,1,0,0,0,0,0,0.0
2104,220,920,21.99,5737,88,5,2,527,1,0,0,0,0,1,0,0.0
2105,240,450,30.99,7773,88,5,3,527,1,0,1,0,0,0,0,0.0
2106,0,0,0.0,0,88,5,4,527,0,0,0,0,0,0,1,1.0
2107,240,830,30.99,8502,88,5,1,527,0,0,0,0,1,0,0,0.0
2108,280,400,27.7,7038,88,6,1,528,1,0,0,0,0,0,0,0.0
2109,200,700,40.2,665,88,6,2,528,0,1,0,1,0,0,0,0.0
2110,240,880,30.99,8691,88,6,3,528,0,0,0,0,1,0,0,1.0
2111,0,0,0.0,0,88,6,4,528,0,0,0,0,0,0,1,0.0
2112,260,830,29.1,8744,89,1,1,529,0,0,0,0,1,0,0,1.0
2113,200,400,27.7,1962,89,1,2,529,0,1,0,0,0,0,0,0.0
2114,220,450,38.99,1425,89,1,3,529,0,1,0,0,0,1,0,0.0
2115,0,0,0.0,0,89,1,4,529,0,0,0,0,0,0,1,0.0
2116,350,450,20.0,10032,89,2,1,530,0,0,0,0,0,1,0,0.0
2117,260,750,40.2,2783,89,2,2,530,0,1,0,0,0,0,0,0.0
2118,0,0,0.0,0,89,2,4,530,0,0,0,0,0,0,1,0.0
2119,200,750,40.2,10535,89,2,3,530,0,0,0,0,0,0,0,1.0
2120,0,0,0.0,0,89,3,4,531,0,0,0,0,0,0,1,0.0
2121,220,500,31.5,1471,89,3,2,531,0,1,0,0,0,1,0,1.0
